0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:35 +0700] "GET /DoAn/assets/user/css/animate.css;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 61631
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:35 +0700] "GET /DoAn/assets/user/js/jquery.js;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 93106
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:35 +0700] "GET /DoAn/assets/user/js/bootstrap.min.js;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 27822
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:35 +0700] "GET /DoAn/assets/user/js/jquery.scrollUp.min.js;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 2151
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:35 +0700] "GET /DoAn/assets/user/js/price-range.js;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 11257
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/js/main.js;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/js/jquery.prettyPhoto.js;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 22060
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/images/logo.png;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 63204
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/images/home/girl1.jpg;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 133812
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/images/home/pricing.png;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 10268
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/images/home/girl2.jpg;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 144294
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/images/home/girl3.jpg;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 124440
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/images/home/shipping.jpg HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/images/home/product1.jpg;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 33098
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/images/home/recommend1.jpg;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 18273
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/images/home/recommend2.jpg;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 20025
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/images/footer/f04.jpg;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 155320
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/images/footer/f03.jpg;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 82573
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/images/footer/f02.jpg;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 31215
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/images/home/recommend3.jpg;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 18501
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:36 +0700] "GET /DoAn/assets/user/images/footer/f01.jpg;jsessionid=4A4A31CF6029D9B754C02C9E1AF81283 HTTP/1.1" 200 42369
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:37 +0700] "GET /DoAn/assets/user/fonts/fontawesome-webfont.eot? HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:37 +0700] "GET /DoAn/assets/user/images/home/searchicon.png HTTP/1.1" 200 1165
0:0:0:0:0:0:0:1 - - [07/May/2022:01:22:37 +0700] "GET /DoAn/assets/user/fonts/fontawesome-webfont.woff?v=4.0.3 HTTP/1.1" 200 44432
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:23 +0700] "GET /DoAn/product/ HTTP/1.1" 200 11375
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:23 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:23 +0700] "GET /DoAn/assets/user/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:23 +0700] "GET /DoAn/assets/user/images/footer/f04.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:23 +0700] "GET /DoAn/assets/user/images/footer/f03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:23 +0700] "GET /DoAn/assets/user/images/footer/f02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:23 +0700] "GET /DoAn/assets/user/images/footer/f01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:26 +0700] "GET /DoAn/ HTTP/1.1" 200 24310
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:26 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:26 +0700] "GET /DoAn/assets/user/images/home/girl1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:26 +0700] "GET /DoAn/assets/user/images/home/girl3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:26 +0700] "GET /DoAn/assets/user/images/home/pricing.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:26 +0700] "GET /DoAn/assets/user/images/home/girl2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:26 +0700] "GET /DoAn/images/home/shipping.jpg HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:26 +0700] "GET /DoAn/assets/user/images/home/product1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:26 +0700] "GET /DoAn/assets/user/images/home/recommend1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:26 +0700] "GET /DoAn/assets/user/images/home/recommend2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:25:26 +0700] "GET /DoAn/assets/user/images/home/recommend3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/May/2022:02:09:02 +0700] "GET / HTTP/1.1" 404 1074
127.0.0.1 - - [07/May/2022:02:18:06 +0700] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [07/May/2022:02:18:07 +0700] "GET /DoAn/ HTTP/1.1" 500 10687
0:0:0:0:0:0:0:1 - - [07/May/2022:02:20:42 +0700] "GET /DoAn/ HTTP/1.1" 500 10687
